dataset,k,seed,layer,attribute,mi_nats,num_pairs,clusters_used
LMD-matched,2000,2,1,Pitch,2.312385252007857,17182797,2000
LMD-matched,2000,2,2,Pitch,2.1790952653105538,17182797,2000
LMD-matched,2000,2,3,Pitch,2.021168223100518,17182797,2000
LMD-matched,2000,2,4,Pitch,2.2622923172622182,17182797,1999
LMD-matched,2000,2,5,Pitch,1.679098169068056,17182797,1992
LMD-matched,2000,2,6,Pitch,1.5810403976305285,17182797,1980
LMD-matched,2000,2,7,Pitch,1.5968351178321114,17182797,1888
LMD-matched,2000,2,8,Pitch,1.769575664617982,17182797,1904
LMD-matched,2000,2,9,Pitch,2.3181172526912155,17182797,2000
LMD-matched,2000,2,10,Pitch,2.5172172209755965,17182797,1999
LMD-matched,2000,2,11,Pitch,3.091685503934904,17182797,1999
LMD-matched,2000,2,12,Pitch,3.4697967858180165,17182797,1998
LMD-matched,2000,2,1,Position,1.0030857132141957,17182797,2000
LMD-matched,2000,2,2,Position,2.045969582692696,17182797,2000
LMD-matched,2000,2,3,Position,2.3502541915187702,17182797,2000
LMD-matched,2000,2,4,Position,2.262915020276091,17182797,1999
LMD-matched,2000,2,5,Position,2.5116404705006734,17182797,1992
LMD-matched,2000,2,6,Position,2.4003742076945125,17182797,1980
LMD-matched,2000,2,7,Position,2.3123440398136337,17182797,1888
LMD-matched,2000,2,8,Position,2.185304096370653,17182797,1904
LMD-matched,2000,2,9,Position,2.29108715696174,17182797,2000
LMD-matched,2000,2,10,Position,2.588007427035194,17182797,1999
LMD-matched,2000,2,11,Position,2.486735679553606,17182797,1999
LMD-matched,2000,2,12,Position,0.9283319436318604,17182797,1998
LMD-matched,2000,2,1,Instrument,1.5640420349215631,17182797,2000
LMD-matched,2000,2,2,Instrument,1.4565817053759464,17182797,2000
LMD-matched,2000,2,3,Instrument,1.246897464354515,17182797,2000
LMD-matched,2000,2,4,Instrument,1.183748668511997,17182797,1999
LMD-matched,2000,2,5,Instrument,1.1822538618536207,17182797,1992
LMD-matched,2000,2,6,Instrument,1.2329578620172124,17182797,1980
LMD-matched,2000,2,7,Instrument,1.254993678342142,17182797,1888
LMD-matched,2000,2,8,Instrument,1.2309345290230935,17182797,1904
LMD-matched,2000,2,9,Instrument,1.2730052916164862,17182797,2000
LMD-matched,2000,2,10,Instrument,1.2070931249886077,17182797,1999
LMD-matched,2000,2,11,Instrument,1.1230871908715252,17182797,1999
LMD-matched,2000,2,12,Instrument,1.417916132674444,17182797,1998
LMD-matched,2000,2,1,Tempo,0.1243679083348769,17182797,2000
LMD-matched,2000,2,2,Tempo,0.0918947077744803,17182797,2000
LMD-matched,2000,2,3,Tempo,0.0851873188854922,17182797,2000
LMD-matched,2000,2,4,Tempo,0.0748020140088569,17182797,1999
LMD-matched,2000,2,5,Tempo,0.0815690056433798,17182797,1992
LMD-matched,2000,2,6,Tempo,0.0930821958061332,17182797,1980
LMD-matched,2000,2,7,Tempo,0.1106182436713425,17182797,1888
LMD-matched,2000,2,8,Tempo,0.1071623110886852,17182797,1904
LMD-matched,2000,2,9,Tempo,0.1139022447934961,17182797,2000
LMD-matched,2000,2,10,Tempo,0.1140868872784781,17182797,1999
LMD-matched,2000,2,11,Tempo,0.1187370859423108,17182797,1999
LMD-matched,2000,2,12,Tempo,0.2590239477967299,17182797,1998
LMD-matched,2000,2,1,Time signature,0.0460847362803122,17182797,2000
LMD-matched,2000,2,2,Time signature,0.0467075390853998,17182797,2000
LMD-matched,2000,2,3,Time signature,0.0453102934120965,17182797,2000
LMD-matched,2000,2,4,Time signature,0.0398457591388149,17182797,1999
LMD-matched,2000,2,5,Time signature,0.0478928710646005,17182797,1992
LMD-matched,2000,2,6,Time signature,0.0495621074278511,17182797,1980
LMD-matched,2000,2,7,Time signature,0.0532139904798919,17182797,1888
LMD-matched,2000,2,8,Time signature,0.0510877054410213,17182797,1904
LMD-matched,2000,2,9,Time signature,0.0489871746167158,17182797,2000
LMD-matched,2000,2,10,Time signature,0.0533536763376742,17182797,1999
LMD-matched,2000,2,11,Time signature,0.0526212794290016,17182797,1999
LMD-matched,2000,2,12,Time signature,0.0910353746478419,17182797,1998
LMD-matched,2000,2,1,Velocity,0.7702176517649854,17182797,2000
LMD-matched,2000,2,2,Velocity,0.6882601379646608,17182797,2000
LMD-matched,2000,2,3,Velocity,0.4902066520984748,17182797,2000
LMD-matched,2000,2,4,Velocity,0.2727537884154766,17182797,1999
LMD-matched,2000,2,5,Velocity,0.1874498761085337,17182797,1992
LMD-matched,2000,2,6,Velocity,0.6307617424354531,17182797,1980
LMD-matched,2000,2,7,Velocity,0.6075992509303579,17182797,1888
LMD-matched,2000,2,8,Velocity,0.7359515140397018,17182797,1904
LMD-matched,2000,2,9,Velocity,0.5956700978174274,17182797,2000
LMD-matched,2000,2,10,Velocity,0.5081031159694376,17182797,1999
LMD-matched,2000,2,11,Velocity,0.5418118444517142,17182797,1999
LMD-matched,2000,2,12,Velocity,1.2940031466393842,17182797,1998
LMD-matched,2000,3,1,Bar,0.1065567171219874,17182797,2000
LMD-matched,2000,3,2,Bar,0.1656773794171838,17182797,2000
LMD-matched,2000,3,3,Bar,0.1705854996899304,17182797,1999
LMD-matched,2000,3,4,Bar,0.210186858548156,17182797,1998
LMD-matched,2000,3,5,Bar,0.2508467317903946,17182797,1990
LMD-matched,2000,3,6,Bar,0.2238402539109379,17182797,1972
LMD-matched,2000,3,7,Bar,0.1666091233744664,17182797,1870
LMD-matched,2000,3,8,Bar,0.1843724844165364,17182797,1926
LMD-matched,2000,3,9,Bar,0.2286989042646169,17182797,2000
LMD-matched,2000,3,10,Bar,0.184557318874692,17182797,1993
LMD-matched,2000,3,11,Bar,0.1137187143577824,17182797,1995
LMD-matched,2000,3,12,Bar,0.0817951036304273,17182797,1999
LMD-matched,2000,3,1,Duration,1.779366042241204,17182797,2000
LMD-matched,2000,3,2,Duration,1.1884571404234168,17182797,2000
LMD-matched,2000,3,3,Duration,1.2764529460853695,17182797,1999
LMD-matched,2000,3,4,Duration,0.8657926992183588,17182797,1998
LMD-matched,2000,3,5,Duration,0.8129798563530526,17182797,1990
LMD-matched,2000,3,6,Duration,0.7531351489440677,17182797,1972
LMD-matched,2000,3,7,Duration,0.8785049844977867,17182797,1870
LMD-matched,2000,3,8,Duration,0.7858404330925653,17182797,1926
LMD-matched,2000,3,9,Duration,0.6991657817485394,17182797,2000
LMD-matched,2000,3,10,Duration,0.7772629629875621,17182797,1993
LMD-matched,2000,3,11,Duration,0.8722328103662762,17182797,1995
LMD-matched,2000,3,12,Duration,1.3492441875406975,17182797,1999
LMD-matched,2000,3,1,Pitch,2.3047951063935863,17182797,2000
LMD-matched,2000,3,2,Pitch,2.198038714311281,17182797,2000
LMD-matched,2000,3,3,Pitch,2.0288576265804323,17182797,1999
LMD-matched,2000,3,4,Pitch,2.2485167868899243,17182797,1998
LMD-matched,2000,3,5,Pitch,1.7051559057887602,17182797,1990
LMD-matched,2000,3,6,Pitch,1.5648448033718618,17182797,1972
LMD-matched,2000,3,7,Pitch,1.582475329647543,17182797,1870
LMD-matched,2000,3,8,Pitch,1.7569193468382345,17182797,1926
LMD-matched,2000,3,9,Pitch,2.3181074986982924,17182797,2000
LMD-matched,2000,3,10,Pitch,2.549202899348997,17182797,1993
LMD-matched,2000,3,11,Pitch,3.071276308067897,17182797,1995
LMD-matched,2000,3,12,Pitch,3.487897342767619,17182797,1999
LMD-matched,2000,3,1,Position,0.9887347522454036,17182797,2000
LMD-matched,2000,3,2,Position,2.019757210960209,17182797,2000
LMD-matched,2000,3,3,Position,2.3308655561896483,17182797,1999
LMD-matched,2000,3,4,Position,2.270261296100351,17182797,1998
LMD-matched,2000,3,5,Position,2.509761445209137,17182797,1990
LMD-matched,2000,3,6,Position,2.4032723065300376,17182797,1972
LMD-matched,2000,3,7,Position,2.3392876357390637,17182797,1870
LMD-matched,2000,3,8,Position,2.179115674037092,17182797,1926
LMD-matched,2000,3,9,Position,2.2955473345415154,17182797,2000
LMD-matched,2000,3,10,Position,2.5900696141689976,17182797,1993
LMD-matched,2000,3,11,Position,2.501889230134877,17182797,1995
LMD-matched,2000,3,12,Position,0.9236392896478824,17182797,1999
LMD-matched,2000,3,1,Instrument,1.5322183260457964,17182797,2000
LMD-matched,2000,3,2,Instrument,1.4329543179870956,17182797,2000
LMD-matched,2000,3,3,Instrument,1.252007485562746,17182797,1999
LMD-matched,2000,3,4,Instrument,1.1593760702249294,17182797,1998
LMD-matched,2000,3,5,Instrument,1.1911165491193567,17182797,1990
LMD-matched,2000,3,6,Instrument,1.207927714041776,17182797,1972
LMD-matched,2000,3,7,Instrument,1.2564692818569958,17182797,1870
LMD-matched,2000,3,8,Instrument,1.2369451424657378,17182797,1926
LMD-matched,2000,3,9,Instrument,1.262861562869908,17182797,2000
LMD-matched,2000,3,10,Instrument,1.2069749864255324,17182797,1993
LMD-matched,2000,3,11,Instrument,1.118905310064562,17182797,1995
LMD-matched,2000,3,12,Instrument,1.429427985929445,17182797,1999
LMD-matched,2000,3,1,Tempo,0.1216141989383276,17182797,2000
LMD-matched,2000,3,2,Tempo,0.0904894248332386,17182797,2000
LMD-matched,2000,3,3,Tempo,0.0839254489641048,17182797,1999
LMD-matched,2000,3,4,Tempo,0.0729450768157968,17182797,1998
LMD-matched,2000,3,5,Tempo,0.0822875827085261,17182797,1990
LMD-matched,2000,3,6,Tempo,0.0932303777630346,17182797,1972
LMD-matched,2000,3,7,Tempo,0.1104029212527446,17182797,1870
LMD-matched,2000,3,8,Tempo,0.1072739346563007,17182797,1926
LMD-matched,2000,3,9,Tempo,0.1116479886576357,17182797,2000
LMD-matched,2000,3,10,Tempo,0.1123411220105495,17182797,1993
LMD-matched,2000,3,11,Tempo,0.1188039662467321,17182797,1995
LMD-matched,2000,3,12,Tempo,0.2637983749007456,17182797,1999
LMD-matched,2000,3,1,Time signature,0.0448358097695262,17182797,2000
LMD-matched,2000,3,2,Time signature,0.0447699958785163,17182797,2000
LMD-matched,2000,3,3,Time signature,0.0449914070121642,17182797,1999
LMD-matched,2000,3,4,Time signature,0.0385396703618478,17182797,1998
LMD-matched,2000,3,5,Time signature,0.0484923085744716,17182797,1990
LMD-matched,2000,3,6,Time signature,0.0474649336877495,17182797,1972
LMD-matched,2000,3,7,Time signature,0.0554282491021796,17182797,1870
LMD-matched,2000,3,8,Time signature,0.0509855900878309,17182797,1926
LMD-matched,2000,3,9,Time signature,0.0488013813345174,17182797,2000
LMD-matched,2000,3,10,Time signature,0.0539466954419056,17182797,1993
LMD-matched,2000,3,11,Time signature,0.0510163201039023,17182797,1995
LMD-matched,2000,3,12,Time signature,0.0916181621995124,17182797,1999
LMD-matched,2000,3,1,Velocity,0.7359683036239213,17182797,2000
LMD-matched,2000,3,2,Velocity,0.709480256900373,17182797,2000
LMD-matched,2000,3,3,Velocity,0.4862247229064144,17182797,1999
LMD-matched,2000,3,4,Velocity,0.2741210308597678,17182797,1998
LMD-matched,2000,3,5,Velocity,0.1892201052003899,17182797,1990
LMD-matched,2000,3,6,Velocity,0.6297293437029047,17182797,1972
LMD-matched,2000,3,7,Velocity,0.6048781346368325,17182797,1870
LMD-matched,2000,3,8,Velocity,0.718590210467258,17182797,1926
LMD-matched,2000,3,9,Velocity,0.6006756860603742,17182797,2000
LMD-matched,2000,3,10,Velocity,0.4950368923549886,17182797,1993
LMD-matched,2000,3,11,Velocity,0.5487864558713349,17182797,1995
LMD-matched,2000,3,12,Velocity,1.2679238678006886,17182797,1999
LMD-matched,2000,4,1,Bar,0.1062882181609126,17182797,2000
LMD-matched,2000,4,2,Bar,0.1627391072309317,17182797,2000
LMD-matched,2000,4,3,Bar,0.1737039276883694,17182797,2000
LMD-matched,2000,4,4,Bar,0.2095341085374873,17182797,1995
LMD-matched,2000,4,5,Bar,0.242875046357666,17182797,1994
LMD-matched,2000,4,6,Bar,0.2171766948051005,17182797,1979
LMD-matched,2000,4,7,Bar,0.1752337831610761,17182797,1898
LMD-matched,2000,4,8,Bar,0.1801816981919182,17182797,1941
LMD-matched,2000,4,9,Bar,0.228859151951768,17182797,1996
LMD-matched,2000,4,10,Bar,0.1945411255132754,17182797,1993
LMD-matched,2000,4,11,Bar,0.1082805341952529,17182797,2000
LMD-matched,2000,4,12,Bar,0.0819674762305953,17182797,1998
LMD-matched,2000,4,1,Duration,1.7926808046903229,17182797,2000
LMD-matched,2000,4,2,Duration,1.1725671500206558,17182797,2000
LMD-matched,2000,4,3,Duration,1.2809799977052243,17182797,2000
LMD-matched,2000,4,4,Duration,0.84507416161457,17182797,1995
LMD-matched,2000,4,5,Duration,0.7985181255382865,17182797,1994
LMD-matched,2000,4,6,Duration,0.751622165652131,17182797,1979
LMD-matched,2000,4,7,Duration,0.8726164293812131,17182797,1898
LMD-matched,2000,4,8,Duration,0.7936191292632939,17182797,1941
LMD-matched,2000,4,9,Duration,0.6926169576886013,17182797,1996
LMD-matched,2000,4,10,Duration,0.7732809750303099,17182797,1993
LMD-matched,2000,4,11,Duration,0.8868906589836374,17182797,2000
LMD-matched,2000,4,12,Duration,1.3507055288211176,17182797,1998
LMD-matched,2000,4,1,Pitch,2.3068276492255824,17182797,2000
LMD-matched,2000,4,2,Pitch,2.1893058174481537,17182797,2000
LMD-matched,2000,4,3,Pitch,2.0164388677219027,17182797,2000
LMD-matched,2000,4,4,Pitch,2.249938219892585,17182797,1995
LMD-matched,2000,4,5,Pitch,1.6826480448668022,17182797,1994
LMD-matched,2000,4,6,Pitch,1.5627380778392252,17182797,1979
LMD-matched,2000,4,7,Pitch,1.6124769760300723,17182797,1898
LMD-matched,2000,4,8,Pitch,1.7502637912170709,17182797,1941
LMD-matched,2000,4,9,Pitch,2.2823464388072403,17182797,1996
LMD-matched,2000,4,10,Pitch,2.52341165396554,17182797,1993
LMD-matched,2000,4,11,Pitch,3.0899718423981573,17182797,2000
LMD-matched,2000,4,12,Pitch,3.4731023683109385,17182797,1998
LMD-matched,2000,4,1,Position,0.9894080187305562,17182797,2000
LMD-matched,2000,4,2,Position,2.051442947422176,17182797,2000
LMD-matched,2000,4,3,Position,2.333322969597029,17182797,2000
LMD-matched,2000,4,4,Position,2.264548668449048,17182797,1995
LMD-matched,2000,4,5,Position,2.512801720912917,17182797,1994
LMD-matched,2000,4,6,Position,2.409701665831699,17182797,1979
LMD-matched,2000,4,7,Position,2.342642054309154,17182797,1898
LMD-matched,2000,4,8,Position,2.2099338805996545,17182797,1941
LMD-matched,2000,4,9,Position,2.2881005155300542,17182797,1996
LMD-matched,2000,4,10,Position,2.586734524363689,17182797,1993
LMD-matched,2000,4,11,Position,2.501245833015717,17182797,2000
LMD-matched,2000,4,12,Position,0.901182143596706,17182797,1998
LMD-matched,2000,4,1,Instrument,1.5715875537214588,17182797,2000
LMD-matched,2000,4,2,Instrument,1.4566104904751145,17182797,2000
LMD-matched,2000,4,3,Instrument,1.2554684400270195,17182797,2000
LMD-matched,2000,4,4,Instrument,1.1641884100798645,17182797,1995
LMD-matched,2000,4,5,Instrument,1.1892535646377256,17182797,1994
LMD-matched,2000,4,6,Instrument,1.2215725274935445,17182797,1979
LMD-matched,2000,4,7,Instrument,1.2528403206506984,17182797,1898
LMD-matched,2000,4,8,Instrument,1.234974961111909,17182797,1941
LMD-matched,2000,4,9,Instrument,1.2725827207249625,17182797,1996
LMD-matched,2000,4,10,Instrument,1.2133073080873156,17182797,1993
LMD-matched,2000,4,11,Instrument,1.1257619471951343,17182797,2000
LMD-matched,2000,4,12,Instrument,1.4342402216744876,17182797,1998
LMD-matched,2000,4,1,Tempo,0.1251641715816846,17182797,2000
LMD-matched,2000,4,2,Tempo,0.0915237737826395,17182797,2000
LMD-matched,2000,4,3,Tempo,0.086488980385508,17182797,2000
LMD-matched,2000,4,4,Tempo,0.0712455763659152,17182797,1995
LMD-matched,2000,4,5,Tempo,0.0812858404076312,17182797,1994
LMD-matched,2000,4,6,Tempo,0.0929849619567726,17182797,1979
LMD-matched,2000,4,7,Tempo,0.1152599046870543,17182797,1898
LMD-matched,2000,4,8,Tempo,0.1096020529830516,17182797,1941
LMD-matched,2000,4,9,Tempo,0.1114983305057119,17182797,1996
LMD-matched,2000,4,10,Tempo,0.1131855445532221,17182797,1993
LMD-matched,2000,4,11,Tempo,0.1199309761239763,17182797,2000
LMD-matched,2000,4,12,Tempo,0.2635058047971821,17182797,1998
LMD-matched,2000,4,1,Time signature,0.0468960998917136,17182797,2000
LMD-matched,2000,4,2,Time signature,0.0460627563733874,17182797,2000
LMD-matched,2000,4,3,Time signature,0.0451900905225911,17182797,2000
LMD-matched,2000,4,4,Time signature,0.0379469918817915,17182797,1995
LMD-matched,2000,4,5,Time signature,0.0467729584547225,17182797,1994
LMD-matched,2000,4,6,Time signature,0.0481027588694617,17182797,1979
LMD-matched,2000,4,7,Time signature,0.0564623970837524,17182797,1898
LMD-matched,2000,4,8,Time signature,0.0502935229462924,17182797,1941
LMD-matched,2000,4,9,Time signature,0.0499665139394395,17182797,1996
LMD-matched,2000,4,10,Time signature,0.0559636054110119,17182797,1993
LMD-matched,2000,4,11,Time signature,0.0532175899668625,17182797,2000
LMD-matched,2000,4,12,Time signature,0.0956881229665677,17182797,1998
LMD-matched,2000,4,1,Velocity,0.7399568978752155,17182797,2000
LMD-matched,2000,4,2,Velocity,0.7046098648840178,17182797,2000
LMD-matched,2000,4,3,Velocity,0.5016132434962651,17182797,2000
LMD-matched,2000,4,4,Velocity,0.2647953739709301,17182797,1995
LMD-matched,2000,4,5,Velocity,0.1880307309631321,17182797,1994
LMD-matched,2000,4,6,Velocity,0.6367216403151564,17182797,1979
LMD-matched,2000,4,7,Velocity,0.6158799337526519,17182797,1898
LMD-matched,2000,4,8,Velocity,0.7394453906386191,17182797,1941
LMD-matched,2000,4,9,Velocity,0.6149777096743052,17182797,1996
LMD-matched,2000,4,10,Velocity,0.5099165271163609,17182797,1993
LMD-matched,2000,4,11,Velocity,0.5274694797741375,17182797,2000
LMD-matched,2000,4,12,Velocity,1.289762822451257,17182797,1998
LMD-matched,2000,42,1,Bar,0.1059047870629924,17182797,2000
LMD-matched,2000,42,2,Bar,0.166559296628907,17182797,2000
LMD-matched,2000,42,3,Bar,0.1697692207401751,17182797,2000
LMD-matched,2000,42,4,Bar,0.2146488045357402,17182797,1995
LMD-matched,2000,42,5,Bar,0.2394966258975439,17182797,1990
LMD-matched,2000,42,6,Bar,0.2223364738325562,17182797,1956
LMD-matched,2000,42,7,Bar,0.160583006087326,17182797,1878
LMD-matched,2000,42,8,Bar,0.171548326293652,17182797,1933
LMD-matched,2000,42,9,Bar,0.223751752274128,17182797,1995
LMD-matched,2000,42,10,Bar,0.1913894164704541,17182797,1998
LMD-matched,2000,42,11,Bar,0.115520302495012,17182797,1998
LMD-matched,2000,42,12,Bar,0.0815969238322514,17182797,2000
LMD-matched,2000,42,1,Duration,1.756575785595573,17182797,2000
LMD-matched,2000,42,2,Duration,1.1590099058123755,17182797,2000
LMD-matched,2000,42,3,Duration,1.2891720435770604,17182797,2000
LMD-matched,2000,42,4,Duration,0.8346095556271391,17182797,1995
LMD-matched,2000,42,5,Duration,0.7994725191884374,17182797,1990
LMD-matched,2000,42,6,Duration,0.7340508651386447,17182797,1956
LMD-matched,2000,42,7,Duration,0.8679747675637401,17182797,1878
LMD-matched,2000,42,8,Duration,0.7932190594689261,17182797,1933
LMD-matched,2000,42,9,Duration,0.6851952444027906,17182797,1995
LMD-matched,2000,42,10,Duration,0.7587246133975984,17182797,1998
LMD-matched,2000,42,11,Duration,0.9017650619638818,17182797,1998
LMD-matched,2000,42,12,Duration,1.3822228949016933,17182797,2000
LMD-matched,2000,42,1,Pitch,2.36419792748799,17182797,2000
LMD-matched,2000,42,2,Pitch,2.176337011609972,17182797,2000
LMD-matched,2000,42,3,Pitch,2.0298214906300536,17182797,2000
LMD-matched,2000,42,4,Pitch,2.2650785847576795,17182797,1995
LMD-matched,2000,42,5,Pitch,1.685241407176544,17182797,1990
LMD-matched,2000,42,6,Pitch,1.5480244327080936,17182797,1956
LMD-matched,2000,42,7,Pitch,1.6066372260868491,17182797,1878
LMD-matched,2000,42,8,Pitch,1.7686687313570093,17182797,1933
LMD-matched,2000,42,9,Pitch,2.271298721135434,17182797,1995
LMD-matched,2000,42,10,Pitch,2.519110821329991,17182797,1998
LMD-matched,2000,42,11,Pitch,3.051886166926889,17182797,1998
LMD-matched,2000,42,12,Pitch,3.489223842239864,17182797,2000
LMD-matched,2000,42,1,Position,0.9743925218976164,17182797,2000
LMD-matched,2000,42,2,Position,2.0501568704268665,17182797,2000
LMD-matched,2000,42,3,Position,2.34629246198372,17182797,2000
LMD-matched,2000,42,4,Position,2.251727208446329,17182797,1995
LMD-matched,2000,42,5,Position,2.5074444198126398,17182797,1990
LMD-matched,2000,42,6,Position,2.419173008711964,17182797,1956
LMD-matched,2000,42,7,Position,2.34574448615867,17182797,1878
LMD-matched,2000,42,8,Position,2.200517116802348,17182797,1933
LMD-matched,2000,42,9,Position,2.310430522493768,17182797,1995
LMD-matched,2000,42,10,Position,2.610361314514098,17182797,1998
LMD-matched,2000,42,11,Position,2.5101541664367883,17182797,1998
LMD-matched,2000,42,12,Position,0.9313938320649868,17182797,2000
LMD-matched,2000,42,1,Instrument,1.573334133355531,17182797,2000
LMD-matched,2000,42,2,Instrument,1.4586154694232492,17182797,2000
LMD-matched,2000,42,3,Instrument,1.245881679349095,17182797,2000
LMD-matched,2000,42,4,Instrument,1.176310797817399,17182797,1995
LMD-matched,2000,42,5,Instrument,1.183477392732821,17182797,1990
LMD-matched,2000,42,6,Instrument,1.2212023283253597,17182797,1956
LMD-matched,2000,42,7,Instrument,1.2651405744729114,17182797,1878
LMD-matched,2000,42,8,Instrument,1.232189701567861,17182797,1933
LMD-matched,2000,42,9,Instrument,1.273321013413599,17182797,1995
LMD-matched,2000,42,10,Instrument,1.2180928790942087,17182797,1998
LMD-matched,2000,42,11,Instrument,1.1131357165260705,17182797,1998
LMD-matched,2000,42,12,Instrument,1.435645947215739,17182797,2000
LMD-matched,2000,42,1,Tempo,0.1276580463500712,17182797,2000
LMD-matched,2000,42,2,Tempo,0.0927163498276275,17182797,2000
LMD-matched,2000,42,3,Tempo,0.0853266901320764,17182797,2000
LMD-matched,2000,42,4,Tempo,0.071865906337971,17182797,1995
LMD-matched,2000,42,5,Tempo,0.0807910272524504,17182797,1990
LMD-matched,2000,42,6,Tempo,0.0910347603852548,17182797,1956
LMD-matched,2000,42,7,Tempo,0.1130211035321269,17182797,1878
LMD-matched,2000,42,8,Tempo,0.1081022507890168,17182797,1933
LMD-matched,2000,42,9,Tempo,0.1102531697968863,17182797,1995
LMD-matched,2000,42,10,Tempo,0.1139476119316666,17182797,1998
LMD-matched,2000,42,11,Tempo,0.1201239061944236,17182797,1998
LMD-matched,2000,42,12,Tempo,0.264321114726227,17182797,2000
LMD-matched,2000,42,1,Time signature,0.0463740493012447,17182797,2000
LMD-matched,2000,42,2,Time signature,0.0459381481808465,17182797,2000
LMD-matched,2000,42,3,Time signature,0.0448604657495365,17182797,2000
LMD-matched,2000,42,4,Time signature,0.0385011680487357,17182797,1995
LMD-matched,2000,42,5,Time signature,0.047902831736405,17182797,1990
LMD-matched,2000,42,6,Time signature,0.0497888612692296,17182797,1956
LMD-matched,2000,42,7,Time signature,0.0564734204635493,17182797,1878
LMD-matched,2000,42,8,Time signature,0.0507392108123449,17182797,1933
LMD-matched,2000,42,9,Time signature,0.0507043341428729,17182797,1995
LMD-matched,2000,42,10,Time signature,0.0560161068433628,17182797,1998
LMD-matched,2000,42,11,Time signature,0.0518216197398121,17182797,1998
LMD-matched,2000,42,12,Time signature,0.0973513610368899,17182797,2000
LMD-matched,2000,42,1,Velocity,0.7434099741401505,17182797,2000
LMD-matched,2000,42,2,Velocity,0.6911562858254643,17182797,2000
LMD-matched,2000,42,3,Velocity,0.5017175904406802,17182797,2000
LMD-matched,2000,42,4,Velocity,0.2688079713822101,17182797,1995
LMD-matched,2000,42,5,Velocity,0.1871243660696687,17182797,1990
LMD-matched,2000,42,6,Velocity,0.5856416883516781,17182797,1956
LMD-matched,2000,42,7,Velocity,0.59786647751247,17182797,1878
LMD-matched,2000,42,8,Velocity,0.732468286977006,17182797,1933
LMD-matched,2000,42,9,Velocity,0.5956860690554454,17182797,1995
LMD-matched,2000,42,10,Velocity,0.5129269249735463,17182797,1998
LMD-matched,2000,42,11,Velocity,0.5390167367396749,17182797,1998
LMD-matched,2000,42,12,Velocity,1.225634375071607,17182797,2000
